id,bridge_transaction_id,account_id,user_id,clean_description,provider_description,amount,date,booking_date,transaction_date,value_date,currency_code,category_id,operation_type,merchant_name,deleted,future,updated_at_bridge,created_at,updated_at
4111,10004110,1,3,Virement Union Pour Le Recouvrement Des C RBB-PAJEAPV34392024020550507957Versement Paje M. Ou Mme HounwanouHenri,Virement Union Pour Le Recouvrement Des C RBB-PAJEAPV34392024020550507957Versement Paje M. Ou Mme HounwanouHenri,127.66,2024-02-07 00:00:00+00:00,2024-02-07 00:00:00+00:00,2024-02-07 00:00:00+00:00,,EUR,35,Virement,inconnu,False,False,,2025-10-15 19:56:52.215903+00:00,2025-10-15 19:56:52.215903+00:00
4112,10004111,1,3,Prlv Paypal Europe S.a.r.I. et Cie S. 1033320005204/PAYPAL4FB2224Y2VZWN LU96ZZZ000000000000000058 Core,Prlv Paypal Europe S.a.r.I. et Cie S. 1033320005204/PAYPAL4FB2224Y2VZWN LU96ZZZ000000000000000058 Core,-20.0,2024-03-26 00:00:00+00:00,2024-03-26 00:00:00+00:00,2024-03-26 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.215903+00:00,2025-10-15 19:56:52.215903+00:00
4113,10004112,1,3,Carte X0832 Lidl 1149 Chateau Re 07/02,Carte X0832 Lidl 1149 Chateau Re 07/02,-32.81,2024-02-08 00:00:00+00:00,2024-02-08 00:00:00+00:00,2024-02-08 00:00:00+00:00,,EUR,6,Carte,Lidl,False,False,,2025-10-15 19:56:52.215903+00:00,2025-10-15 19:56:52.215903+00:00
4114,10004113,1,3,Prlv Engie Mandat 00S01791892700S017918927 FR03SYM002381 Core,Prlv Engie Mandat 00S01791892700S017918927 FR03SYM002381 Core,-242.59,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+00:00,2024-01-08 00:00:00+00:00,,EUR,32,carte, Engie,False,False,,2025-10-15 19:56:52.216900+00:00,2025-10-15 19:56:52.216900+00:00
4115,10004114,1,3,Virement Web Hounwanou Henri,Virement Web Hounwanou Henri,-100.0,2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,,EUR,4,Virement,inconnu,False,False,,2025-10-15 19:56:52.216900+00:00,2025-10-15 19:56:52.216900+00:00
4116,10004115,1,3,Virement De Hounwanou Claudie,Virement De Hounwanou Claudie,1110.0,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,,EUR,9,Virement,inconnu,False,False,,2025-10-15 19:56:52.216900+00:00,2025-10-15 19:56:52.216900+00:00
4117,10004116,1,3,Priv Paypal Europe S.a.r.I. et Cie S. 1033114987134/PAYPAL4FB2224Y2VZWN LU96ZZZ0000000000000000058 Core,Priv Paypal Europe S.a.r.I. et Cie S. 1033114987134/PAYPAL4FB2224Y2VZWN LU96ZZZ0000000000000000058 Core,-20.0,2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.216900+00:00,2025-10-15 19:56:52.216900+00:00
4855,10004854,1,3,Virement Boinet SAS,Virement Boinet SAS,1295.34,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,5,Virement,Boinet,False,False,,2025-10-15 19:56:53.578800+00:00,2025-10-15 19:56:53.578800+00:00
4118,10004117,1,3,Prlv Paypal Europe S.a.r.l. et Cie S. 1034992839515/PAYPAL4FB2224Y2VZWN LU96ZZZ0000000000000000058 Core,Prlv Paypal Europe S.a.r.l. et Cie S. 1034992839515/PAYPAL4FB2224Y2VZWN LU96ZZZ0000000000000000058 Core,-20.0,2024-06-14 00:00:00+00:00,2024-06-14 00:00:00+00:00,2024-06-14 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.216900+00:00,2025-10-15 19:56:52.216900+00:00
4119,10004118,1,3,** Prlv Frais carte Ã©tranger hors Ue X0832 Chatgpt Subscription,** Prlv Frais carte Ã©tranger hors Ue X0832 Chatgpt Subscription,-0.67,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,20,Carte,Crédit agricole,False,False,,2025-10-15 19:56:52.216900+00:00,2025-10-15 19:56:52.216900+00:00
4120,10004119,1,3,"Carte X0832 Chatgpt Subscription 22/02 Mt initial : 24,00 USD","Carte X0832 Chatgpt Subscription 22/02 Mt initial : 24,00 USD",-22.23,2024-02-23 00:00:00+00:00,2024-02-23 00:00:00+00:00,2024-02-23 00:00:00+00:00,,EUR,7,Carte,Openai,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4121,10004120,1,3,"** Frais Int Deb 4 Trim 20 TAEG=15,78%","** Frais Int Deb 4 Trim 20 TAEG=15,78%",-2.16,2021-01-07 00:00:00+00:00,2021-01-07 00:00:00+00:00,2021-01-07 00:00:00+00:00,,EUR,20,Prélèvement,Crédit agricole,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4122,10004121,1,3,Carte X0832 La Poste L370630 Cha 24/02,Carte X0832 La Poste L370630 Cha 24/02,-3.58,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,,EUR,15,Carte,La poste,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4123,10004122,1,3,Carte X0832 Paypal *winamax 3531 23/02,Carte X0832 Paypal *winamax 3531 23/02,-15.0,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,,EUR,26,Carte,Winamax,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4124,10004123,1,3,Carte X0832 Petitsculottes Paris 24/02,Carte X0832 Petitsculottes Paris 24/02,-52.25,2024-01-02 00:00:00+00:00,2024-01-02 00:00:00+00:00,2024-01-02 00:00:00+00:00,,EUR,3,Carte,Petitsculottes,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4125,10004124,1,3,Carte X0832 Prixtel 13100 Aix En 24/02,Carte X0832 Prixtel 13100 Aix En 24/02,-9.99,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,,EUR,2,Carte,inconnu,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4126,10004125,1,3,Ret DAB X0832 Chateau Renaul 24/02 09H51,Ret DAB X0832 Chateau Renaul 24/02 09H51,-150.0,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,2024-02-26 00:00:00+00:00,,EUR,17,carte,inconnu,False,False,,2025-10-15 19:56:52.217900+00:00,2025-10-15 19:56:52.217900+00:00
4127,10004126,1,3,ChÃ¨que 9404760,ChÃ¨que 9404760,-14.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,19,Chèque,inconnu,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4128,10004127,1,3,Carte X0832 Relais De Villedome 26/02,Carte X0832 Relais De Villedome 26/02,-25.0,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,,EUR,30,Carte,Total,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4129,10004128,1,3,Ret DAB X0832 St Pierre 26/02 08H58,Ret DAB X0832 St Pierre 26/02 08H58,-30.0,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,2024-02-27 00:00:00+00:00,,EUR,17,carte,inconnu,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4130,10004129,1,3,Virement Cat Amania,Virement Cat Amania,2473.41,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,5,Virement,Catamania,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4131,10004130,1,3,Regul Franchise IntÃ©rÃªts DÃ©biteurs,Regul Franchise IntÃ©rÃªts DÃ©biteurs,2.16,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,20,Prélèvement,Crédit agricole,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4132,10004131,1,3,Virement Web Hounwanou Henri,Virement Web Hounwanou Henri,-75.25,2024-02-28 00:00:00+00:00,2024-02-28 00:00:00+00:00,2024-02-28 00:00:00+00:00,,EUR,4,Virement,inconnu,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4133,10004132,1,3,Virement Boinet SAS,Virement Boinet SAS,1428.84,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,5,Virement,Boinet,False,False,,2025-10-15 19:56:52.218902+00:00,2025-10-15 19:56:52.218902+00:00
4134,10004133,1,3,IntÃ©rÃªts Ps Chateau Renault,IntÃ©rÃªts Ps Chateau Renault,2.11,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4135,10004134,1,3,Carte X0832 Canal Sat Issy Les M 01/03,Carte X0832 Canal Sat Issy Les M 01/03,-37.99,2024-02-05 00:00:00+00:00,2024-02-05 00:00:00+00:00,2024-02-05 00:00:00+00:00,,EUR,24,Carte,Canal Sat,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4136,10004135,1,3,Carte X0832 Netflix Com Paris 04/03,Carte X0832 Netflix Com Paris 04/03,-13.49,2024-01-05 00:00:00+00:00,2024-01-05 00:00:00+00:00,2024-01-05 00:00:00+00:00,,EUR,24,Carte,Netflix,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4137,10004136,1,3,Carte X6244 Fdj Boulogne Billanc 04/03,Carte X6244 Fdj Boulogne Billanc 04/03,-20.0,2024-03-05 00:00:00+00:00,2024-03-05 00:00:00+00:00,2024-03-05 00:00:00+00:00,,EUR,34,Carte,Fdj,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4138,10004137,1,3,** Frais Montee Plfd Provisoire Perso,** Frais Montee Plfd Provisoire Perso,-2.0,2020-10-29 00:00:00+00:00,2020-10-29 00:00:00+00:00,2020-10-29 00:00:00+00:00,,EUR,20,Prélèvement,Crédit agricole,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4139,10004138,1,3,Souscript Ps Chateau Renault,Souscript Ps Chateau Renault,-2.0,2025-04-25 00:00:00+00:00,2025-04-25 00:00:00+00:00,2025-04-25 00:00:00+00:00,,EUR,2,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4140,10004139,1,3,Real PrÃªt Ver.pretrealisa 10001349275,Real PrÃªt Ver.pretrealisa 10001349275,1981.37,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,11,Virement,inconnu,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4141,10004140,1,3,Ech PrÃªt 10001349274 Capital 05/01/24,Ech PrÃªt 10001349274 Capital 05/01/24,-198.79,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,11,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.219900+00:00,2025-10-15 19:56:52.219900+00:00
4142,10004141,1,3,Ech PrÃªt 10001349274 Capital 05/01/24,Ech PrÃªt 10001349274 Capital 05/01/24,-194.01,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,11,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4143,10004142,1,3,"Priv Paypal (europe) S.a r.l. et Cie, 1044378926545 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core","Priv Paypal (europe) S.a r.l. et Cie, 1044378926545 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core",-192.5,2025-08-27 00:00:00+00:00,2025-08-27 00:00:00+00:00,2025-08-27 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4144,10004143,1,3,Prlv Paypal (europe) S.a r.I. et Cie. 1043103463120 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,Prlv Paypal (europe) S.a r.I. et Cie. 1043103463120 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,-192.5,2025-06-27 00:00:00+00:00,2025-06-27 00:00:00+00:00,2025-06-27 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4145,10004144,1,3,Priv Bouygues Telecom 06xxxxx973BT115068I3J29 FR35ZZZ418323 Core,Priv Bouygues Telecom 06xxxxx973BT115068I3J29 FR35ZZZ418323 Core,-19.99,2021-01-04 00:00:00+00:00,2021-01-04 00:00:00+00:00,2021-01-04 00:00:00+00:00,,EUR,18,Prélèvement,Bouygues,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4146,10004145,1,3,Carte X6244 Cofiroute Tours-nord 05/03,Carte X6244 Cofiroute Tours-nord 05/03,-0.9,2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,,EUR,12,Carte,Cofiroute,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4147,10004146,1,3,Prlv Paypal Europe S.a.r.l. et Cie S. 1031068371320/PAYPAL4FB2224Y2VZWN LU96ZZZ00000000000000000058 Core,Prlv Paypal Europe S.a.r.l. et Cie S. 1031068371320/PAYPAL4FB2224Y2VZWN LU96ZZZ00000000000000000058 Core,-19.99,2023-12-06 00:00:00+00:00,2023-12-06 00:00:00+00:00,2023-12-06 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4148,10004147,1,3,Prlv Maison CrÃ©ative Maison CrÃ©ative 0062516920 100722Rum Emue E01983512322061308551434Emue E01983512322061308551434 FR38ZZZ104183 Core,Prlv Maison CrÃ©ative Maison CrÃ©ative 0062516920 100722Rum Emue E01983512322061308551434Emue E01983512322061308551434 FR38ZZZ104183 Core,-19.9,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.220908+00:00,2025-10-15 19:56:52.220908+00:00
4149,10004148,1,3,Prlv Maison CrÃ©ative Magazine Maison CrÃ©ative Numero19835123Emue E01983512322061308551434FR38ZZZ104183 Core,Prlv Maison CrÃ©ative Magazine Maison CrÃ©ative Numero19835123Emue E01983512322061308551434FR38ZZZ104183 Core,-19.9,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,2,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.221909+00:00,2025-10-15 19:56:52.221909+00:00
4924,10004923,1,3,ChÃ¨que 9404770,ChÃ¨que 9404770,-100.94,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,19,Chèque,inconnu,False,False,,2025-10-15 19:56:53.578800+00:00,2025-10-15 19:56:53.578800+00:00
4150,10004149,1,3,"Priv Paypal (europe) S.a r.l. et Cie, 1032847886109 Paypal4FB2224Y2VZWNLU96ZZZ0000000000000000058 Core","Priv Paypal (europe) S.a r.l. et Cie, 1032847886109 Paypal4FB2224Y2VZWNLU96ZZZ0000000000000000058 Core",-19.9,2024-03-04 00:00:00+00:00,2024-03-04 00:00:00+00:00,2024-03-04 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.221909+00:00,2025-10-15 19:56:52.221909+00:00
4151,10004150,1,3,Priv Paypal (europe) S.a r.l. et Cie. 1032254964379 Paypal4FB2224Y2VZWNLU96ZZZ0000000000000000058 Core,Priv Paypal (europe) S.a r.l. et Cie. 1032254964379 Paypal4FB2224Y2VZWNLU96ZZZ0000000000000000058 Core,-19.9,2024-02-02 00:00:00+00:00,2024-02-02 00:00:00+00:00,2024-02-02 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.373809+00:00,2025-10-15 19:56:52.373809+00:00
4152,10004151,1,3,Priv Engie Mandat 00S01791892700S017918927 FR03SYM002381 Core,Priv Engie Mandat 00S01791892700S017918927 FR03SYM002381 Core,-242.59,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,2024-03-11 00:00:00+00:00,,EUR,32,carte, Engie,False,False,,2025-10-15 19:56:52.373809+00:00,2025-10-15 19:56:52.373809+00:00
4153,10004152,1,3,Priv Paypal (europe) S.a r.l. et Cie. 1031659773374 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,Priv Paypal (europe) S.a r.l. et Cie. 1031659773374 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,-19.9,2024-01-03 00:00:00+00:00,2024-01-03 00:00:00+00:00,2024-01-03 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.373809+00:00,2025-10-15 19:56:52.373809+00:00
4154,10004153,1,3,Carte X0832 Doctolib * Dr Pauline 12/03,Carte X0832 Doctolib * Dr Pauline 12/03,-25.0,2024-03-12 00:00:00+00:00,2024-03-12 00:00:00+00:00,2024-03-12 00:00:00+00:00,,EUR,8,Carte,inconnu,False,False,,2025-10-15 19:56:52.374808+00:00,2025-10-15 19:56:52.374808+00:00
4155,10004154,1,3,Virement Groupe Europeen Retraite PrÃ©voya 12363807Prestations Soins De Sante,Virement Groupe Europeen Retraite PrÃ©voya 12363807Prestations Soins De Sante,50.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,22,Virement,gerep,False,False,,2025-10-15 19:56:52.374808+00:00,2025-10-15 19:56:52.374808+00:00
4156,10004155,1,3,Carte X6244 Dr Guilbert Val Chat 20/03,Carte X6244 Dr Guilbert Val Chat 20/03,-26.5,2024-03-21 00:00:00+00:00,2024-03-21 00:00:00+00:00,2024-03-21 00:00:00+00:00,,EUR,8,Carte,inconnu,False,False,,2025-10-15 19:56:52.374808+00:00,2025-10-15 19:56:52.374808+00:00
4157,10004156,1,3,Prlv Paypal (europe) S.a r.l. et Cie. 1031040144858 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,Prlv Paypal (europe) S.a r.l. et Cie. 1031040144858 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core,-19.9,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.374808+00:00,2025-10-15 19:56:52.374808+00:00
4158,10004157,1,3,ChÃ¨que 9404763,ChÃ¨que 9404763,-7.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,19,Chèque,inconnu,False,False,,2025-10-15 19:56:52.375808+00:00,2025-10-15 19:56:52.375808+00:00
4159,10004158,1,3,Carte X0832 Amazon Eu SARL Payli 18/03,Carte X0832 Amazon Eu SARL Payli 18/03,-24.99,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,2024-03-20 00:00:00+00:00,,EUR,1,Carte,Amazon,False,False,,2025-10-15 19:56:52.375808+00:00,2025-10-15 19:56:52.375808+00:00
4160,10004159,1,3,Carte X0832 Docteur Pueyo Chatea 19/03,Carte X0832 Docteur Pueyo Chatea 19/03,-9.45,2024-01-29 00:00:00+00:00,2024-01-29 00:00:00+00:00,2024-01-29 00:00:00+00:00,,EUR,8,Carte,inconnu,False,False,,2025-10-15 19:56:52.375808+00:00,2025-10-15 19:56:52.375808+00:00
4161,10004160,1,3,Virement CPAM Indre Et Loire Hounwanou HenriHounwanou HENRI240740002906-P24032100017,Virement CPAM Indre Et Loire Hounwanou HenriHounwanou HENRI240740002906-P24032100017,11.5,2024-03-22 00:00:00+00:00,2024-03-22 00:00:00+00:00,2024-03-22 00:00:00+00:00,,EUR,5,Virement,CPAM,False,False,,2025-10-15 19:56:52.375808+00:00,2025-10-15 19:56:52.375808+00:00
4162,10004161,1,3,Carte X0832 Phie Versailles Chat 21/03,Carte X0832 Phie Versailles Chat 21/03,-19.45,2024-03-22 00:00:00+00:00,2024-03-22 00:00:00+00:00,2024-03-22 00:00:00+00:00,,EUR,8,Carte,inconnu,False,False,,2025-10-15 19:56:52.376807+00:00,2025-10-15 19:56:52.376807+00:00
4163,10004162,1,3,Virement C.p.a.m. Tours 240820002190240820002190,Virement C.p.a.m. Tours 240820002190240820002190,15.05,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,5,Virement,CPAM,False,False,,2025-10-15 19:56:52.376807+00:00,2025-10-15 19:56:52.376807+00:00
4164,10004163,1,3,Avoir Carte X0832 Amz Digital Fr 24/03,Avoir Carte X0832 Amz Digital Fr 24/03,4.99,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,10,Carte,inconnu,False,False,,2025-10-15 19:56:52.376807+00:00,2025-10-15 19:56:52.376807+00:00
4165,10004164,1,3,** Prlv Frais carte Ã©tranger hors Ue X0832 Chatgpt Subscription,** Prlv Frais carte Ã©tranger hors Ue X0832 Chatgpt Subscription,-0.67,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,20,Carte,Crédit agricole,False,False,,2025-10-15 19:56:52.376807+00:00,2025-10-15 19:56:52.376807+00:00
4166,10004165,1,3,Carte X0832 Amz Digital Fra Payl 24/03,Carte X0832 Amz Digital Fra Payl 24/03,-4.99,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,7,Carte,Amazon Digital,False,False,,2025-10-15 19:56:52.377808+00:00,2025-10-15 19:56:52.377808+00:00
4167,10004166,1,3,"Carte X0832 Chatgpt Subscription 22/03 Mt initial : 24,00 USD","Carte X0832 Chatgpt Subscription 22/03 Mt initial : 24,00 USD",-22.21,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,7,Carte,Openai,False,False,,2025-10-15 19:56:52.377808+00:00,2025-10-15 19:56:52.377808+00:00
4168,10004167,1,3,Carte X0832 Mgp*vinted 89123437 24/03,Carte X0832 Mgp*vinted 89123437 24/03,-58.08,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,14,Carte,vinted,False,False,,2025-10-15 19:56:52.377808+00:00,2025-10-15 19:56:52.377808+00:00
4169,10004168,1,3,Carte X6244 Crf Ch Renault Chate 22/03,Carte X6244 Crf Ch Renault Chate 22/03,-21.13,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,6,Carte,Carrefour,False,False,,2025-10-15 19:56:52.378808+00:00,2025-10-15 19:56:52.378808+00:00
4170,10004169,1,3,Carte X6244 Winamax Paris 24/03,Carte X6244 Winamax Paris 24/03,-25.0,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,,EUR,26,Carte,Winamax,False,False,,2025-10-15 19:56:52.378808+00:00,2025-10-15 19:56:52.378808+00:00
4171,10004170,1,3,"Prlv Paypal (europe) S.a r.l. et Cie, 1040514479248 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core","Prlv Paypal (europe) S.a r.l. et Cie, 1040514479248 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core",-19.73,2025-02-27 00:00:00+00:00,2025-02-27 00:00:00+00:00,2025-02-27 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.378808+00:00,2025-10-15 19:56:52.378808+00:00
4172,10004171,1,3,"Prlv Paypal (europe) S.a r.l. et Cie, 1040514479248 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core","Prlv Paypal (europe) S.a r.l. et Cie, 1040514479248 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core",-19.73,2025-02-27 00:00:00+00:00,2025-02-27 00:00:00+00:00,2025-02-27 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.378808+00:00,2025-10-15 19:56:52.378808+00:00
4173,10004172,1,3,"Prlv Paypal (europe) S.a r.l. et Cie, 1038571429406 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core","Prlv Paypal (europe) S.a r.l. et Cie, 1038571429406 Paypal4FB2224Y2VZWNLU96ZZZ000000000000000058 Core",-19.72,2024-12-02 00:00:00+00:00,2024-12-02 00:00:00+00:00,2024-12-02 00:00:00+00:00,,EUR,15,Prélèvement,inconnu,False,False,,2025-10-15 19:56:52.379808+00:00,2025-10-15 19:56:52.379808+00:00
4174,10004173,1,3,Virement Cat Amania,Virement Cat Amania,2087.29,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,5,Virement,Catamania,False,False,,2025-10-15 19:56:52.379808+00:00,2025-10-15 19:56:52.379808+00:00
4175,10004174,1,3,ChÃ¨que 9404764,ChÃ¨que 9404764,-55.0,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,19,Chèque,inconnu,False,False,,2025-10-15 19:56:52.379808+00:00,2025-10-15 19:56:52.379808+00:00
4176,10004175,1,3,Carte X0832 Aliexpress.com Luxem 26/03,Carte X0832 Aliexpress.com Luxem 26/03,-13.63,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,,EUR,1,Carte,Aliexpress,False,False,,2025-10-15 19:56:52.379808+00:00,2025-10-15 19:56:52.379808+00:00
4177,10004176,1,3,Carte X6244 SA Socochare Chateau 26/03,Carte X6244 SA Socochare Chateau 26/03,-28.84,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,,EUR,6,Carte,Intermarché,False,False,,2025-10-15 19:56:52.380808+00:00,2025-10-15 19:56:52.380808+00:00
4178,10004177,1,3,Virement Web Hounwanou Henri,Virement Web Hounwanou Henri,-75.0,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,2024-03-27 00:00:00+00:00,,EUR,4,Virement,inconnu,False,False,,2025-10-15 19:56:52.380808+00:00,2025-10-15 19:56:52.380808+00:00
4179,10004178,1,3,Virement Boinet SAS,Virement Boinet SAS,1405.16,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,2020-01-01 00:00:00+00:00,,EUR,5,Virement,Boinet,False,False,,2025-10-15 19:56:52.380808+00:00,2025-10-15 19:56:52.380808+00:00
